year,commodity,tons_per_gdppc,unit_value_nominal,gdppc
2019,magnesium-compounds,88.78882833787466,734.0,65171.0
2020,magnesium-compounds,63.90277777777778,1008.0,64414.0
2021,magnesium-compounds,70.71754212091179,1009.0,71354.0
2022,magnesium-compounds,69.01771479185119,1129.0,77921.0
1929,magnesium-metal,0.680952380952381,1260.0,858.0
1930,magnesium-metal,0.7056603773584905,1060.0,748.0
1931,magnesium-metal,0.9425113464447806,661.0,623.0
1932,magnesium-metal,0.7449139280125195,639.0,476.0
1933,magnesium-metal,0.7374392220421394,617.0,455.0
1934,magnesium-metal,0.9214659685863874,573.0,528.0
1935,magnesium-metal,1.0174520069808028,573.0,583.0
1936,magnesium-metal,1.155322862129145,573.0,662.0
1937,magnesium-metal,1.0907715582450832,661.0,721.0
1938,magnesium-metal,1.0166414523449319,661.0,672.0
1939,magnesium-metal,1.0786686838124055,661.0,713.0
1940,magnesium-metal,1.3092436974789916,595.0,779.0
1941,magnesium-metal,1.9112426035502958,507.0,969.0
1942,magnesium-metal,2.4280078895463513,507.0,1231.0
1943,magnesium-metal,3.2073434125269977,463.0,1485.0
1944,magnesium-metal,3.5032397408207343,463.0,1622.0
1945,magnesium-metal,3.5183585313174945,463.0,1629.0
1946,magnesium-metal,3.475161987041037,463.0,1609.0
1947,magnesium-metal,3.7408207343412525,463.0,1732.0
1948,magnesium-metal,4.043196544276458,463.0,1872.0
1949,magnesium-metal,3.9438444924406046,463.0,1826.0
1950,magnesium-metal,3.588021778584392,551.0,1977.0
1951,magnesium-metal,4.0798548094373865,551.0,2248.0
1952,magnesium-metal,3.9327731092436973,595.0,2340.0
1953,magnesium-metal,4.099159663865546,595.0,2439.0
1954,magnesium-metal,3.8978930307941653,617.0,2405.0
1955,magnesium-metal,3.594972067039106,716.0,2574.0
1956,magnesium-metal,3.4375804375804377,777.0,2671.0
1957,magnesium-metal,3.4643304130162704,799.0,2768.0
1958,magnesium-metal,3.458072590738423,799.0,2763.0
1959,magnesium-metal,3.685857321652065,799.0,2945.0
1960,magnesium-metal,3.755944931163955,799.0,3001.0
1961,magnesium-metal,3.8297872340425534,799.0,3060.0
1962,magnesium-metal,4.051314142678348,799.0,3237.0
1963,magnesium-metal,4.214017521902378,799.0,3367.0
1964,magnesium-metal,4.463078848560701,799.0,3566.0
1965,magnesium-metal,4.779724655819774,799.0,3819.0
1966,magnesium-metal,5.177722152690864,799.0,4137.0
1967,magnesium-metal,5.415519399249061,799.0,4327.0
1968,magnesium-metal,5.864831038798498,799.0,4686.0
1969,magnesium-metal,6.281602002503129,799.0,5019.0
1970,magnesium-metal,6.5494367959949935,799.0,5233.0
1971,magnesium-metal,7.020025031289111,799.0,5609.0
1972,magnesium-metal,7.4214372716199755,821.0,6093.0
1973,magnesium-metal,7.977461447212337,843.0,6725.0
1974,magnesium-metal,4.378181818181818,1650.0,7224.0
1975,magnesium-metal,4.309944751381216,1810.0,7801.0
1976,magnesium-metal,4.231527093596059,2030.0,8590.0
1977,magnesium-metal,4.334862385321101,2180.0,9450.0
1978,magnesium-metal,4.736771300448431,2230.0,10563.0
1979,magnesium-metal,4.863333333333333,2400.0,11672.0
1980,magnesium-metal,4.546014492753623,2760.0,12547.0
1981,magnesium-metal,4.726440677966102,2950.0,13943.0
1982,magnesium-metal,4.659870550161813,3090.0,14399.0
1983,magnesium-metal,5.101315789473684,3040.0,15508.0
1984,magnesium-metal,5.2392638036809815,3260.0,17080.0
1985,magnesium-metal,5.398219584569733,3370.0,18192.0
1986,magnesium-metal,5.646290801186944,3370.0,19028.0
1987,magnesium-metal,5.932640949554896,3370.0,19993.0
1988,magnesium-metal,5.952089136490251,3590.0,21368.0
1989,magnesium-metal,6.352367688022284,3590.0,22805.0
1990,magnesium-metal,7.566666666666666,3150.0,23835.0
1991,magnesium-metal,7.711111111111111,3150.0,24290.0
1992,magnesium-metal,7.667371601208459,3310.0,25379.0
1993,magnesium-metal,8.208722741433021,3210.0,26350.0
1994,magnesium-metal,7.704735376044568,3590.0,27660.0
1995,magnesium-metal,6.21648590021692,4610.0,28658.0
1996,magnesium-metal,7.754404145077721,3860.0,29932.0
1997,magnesium-metal,8.632967032967032,3640.0,31424.0
1998,magnesium-metal,9.484971098265897,3460.0,32818.0
1999,magnesium-metal,10.60923076923077,3250.0,34480.0
2000,magnesium-metal,13.010752688172044,2790.0,36300.0
2001,magnesium-metal,13.540145985401459,2740.0,37100.0
2002,magnesium-metal,14.82578125,2560.0,37954.0
2003,magnesium-metal,15.768,2500.0,39420.0
2004,magnesium-metal,12.005763688760807,3470.0,41660.0
2005,magnesium-metal,16.376208178438663,2690.0,44052.0
2006,magnesium-metal,14.962459546925567,3090.0,46234.0
2007,magnesium-metal,9.67258064516129,4960.0,47976.0
2008,magnesium-metal,6.988184438040346,6940.0,48498.0
2009,magnesium-metal,9.294477317554241,5070.0,47123.0
2010,magnesium-metal,9.078504672897196,5350.0,48570.0
2011,magnesium-metal,10.650746268656716,4690.0,49952.0
2012,magnesium-metal,10.648453608247422,4850.0,51645.0
2013,magnesium-metal,11.375,4680.0,53235.0
2014,magnesium-metal,11.623206751054852,4740.0,55094.0
2015,magnesium-metal,11.982489451476793,4740.0,56797.0
2016,magnesium-metal,12.221729957805907,4740.0,57931.0
2017,magnesium-metal,12.658649789029536,4740.0,60002.0
2018,magnesium-metal,12.66633064516129,4960.0,62825.0
2019,magnesium-metal,10.562560777957861,6170.0,65171.0
2020,magnesium-metal,12.556335282651071,5130.0,64414.0
2021,magnesium-metal,4.920965517241379,14500.0,71354.0
2022,magnesium-metal,5.903106060606061,13200.0,77921.0
1929,manganese,22.31082337716721,38.456671253023906,858.0
1930,manganese,22.704091591097335,32.94560352695651,748.0
1931,manganese,23.86334751879217,26.106982664917112,623.0
1932,manganese,13.538260947952521,35.159611846009554,476.0
1933,manganese,11.790774132051146,38.58949335338063,455.0
1934,manganese,18.20837445921964,28.997646175529532,528.0
1935,manganese,18.811466702951897,30.991735477410465,583.0
1936,manganese,24.313458118489578,27.227718770970345,662.0
1937,manganese,26.295692277335583,27.41893966493646,721.0
1938,manganese,18.97566319648984,35.413782013390076,672.0
1939,manganese,20.154753336749952,35.376270207183524,713.0
1940,manganese,24.66333471848042,31.585347597634048,779.0
1941,manganese,28.270722969843256,34.275741764143945,969.0
1942,manganese,35.61443358976629,34.56463787068972,1231.0
1943,manganese,41.60526277087776,35.69259995251006,1485.0
1944,manganese,37.11278293453548,43.70461797114762,1622.0
1945,manganese,33.04930933804963,49.28998616393276,1629.0
1946,manganese,32.734218725344284,49.15345661676785,1609.0
1947,manganese,33.71509486432056,51.371648425433065,1732.0
1948,manganese,35.03746693451583,53.42851991836974,1872.0
1949,manganese,31.41705132909994,58.121304283851536,1826.0
1950,manganese,27.998411286778083,70.61114931666194,1977.0
1951,manganese,30.627704141006003,73.39760073593821,2248.0
1952,manganese,27.711707404374042,84.44084537463947,2340.0
1953,manganese,25.24287945712767,96.6213067785068,2439.0
1954,manganese,27.038875868192246,88.94600543764368,2405.0
1955,manganese,31.41430264210036,81.93720004945818,2574.0
1956,manganese,27.90455282693194,95.71914721464726,2671.0
1957,manganese,22.806152748655073,121.37075597563182,2768.0
1958,manganese,25.455806678792964,108.54105056909604,2763.0
1959,manganese,28.84748184138319,102.08863346176881,2945.0
1960,manganese,31.572169037534525,95.05206932194825,3001.0
1961,manganese,29.630758373104438,103.27106587921601,3060.0
1962,manganese,36.79359258216435,87.97727465105247,3237.0
1963,manganese,44.86859879970928,75.04134495106666,3367.0
1964,manganese,45.20580103717041,78.88368125736476,3566.0
1965,manganese,49.6455500346756,76.92532356540653,3819.0
1966,manganese,51.309573887382214,80.62822757172322,4137.0
1967,manganese,54.635661689701635,79.19735693098787,4327.0
1968,manganese,65.8171785768508,71.19721782860135,4686.0
1969,manganese,77.70698057591107,64.58879193095137,5019.0
1970,manganese,77.43256079032447,67.58138884454775,5233.0
1971,manganese,76.92206207199153,72.9179620113476,5609.0
1972,manganese,70.10449076233505,86.91311974087655,6093.0
1973,manganese,69.01673276901037,97.44013850246522,6725.0
1974,manganese,45.19069372797052,159.855921741001,7224.0
1975,manganese,36.92609949666348,211.25978931798284,7801.0
1976,manganese,34.87790313086583,246.28774177648668,8590.0
1977,manganese,35.19280702210179,268.520780228335,9450.0
1978,manganese,36.685111719158094,287.9369723844585,10563.0
1979,manganese,36.65860354941481,318.39728930935564,11672.0
1980,manganese,35.46366682227165,353.79872202386923,12547.0
1981,manganese,38.64092573365463,360.8350404466689,13943.0
1982,manganese,32.41066948118474,444.26728082118154,14399.0
1983,manganese,42.69097825497021,363.26176241216757,15508.0
1984,manganese,42.338695201252996,403.4134712657495,17080.0
1985,manganese,46.21339481990862,393.65210175303827,18192.0
1986,manganese,50.79562072102556,374.5992219389071,19028.0
1987,manganese,50.7850063706894,393.6791866100655,19993.0
1988,manganese,43.91859001398024,486.53656670667476,21368.0
1989,manganese,37.5767356096613,606.8914616983558,22805.0
1990,manganese,34.64971417725315,687.8844621364063,23835.0
1991,manganese,30.09921755421393,806.9977219922572,24290.0
1992,manganese,38.79221242145964,654.2292490118577,25379.0
1993,manganese,43.553719008264466,605.0,26350.0
1994,manganese,45.946843853820596,602.0,27660.0
1995,manganese,47.84307178631052,599.0,28658.0
1996,manganese,46.04923076923077,650.0,29932.0
1997,manganese,49.48661417322835,635.0,31424.0
1998,manganese,55.52961082910321,591.0,32818.0
1999,manganese,64.44859813084112,535.0,34480.0
2000,manganese,62.371134020618555,582.0,36300.0
2001,manganese,70.13232514177693,529.0,37100.0
2002,manganese,80.58174097664543,471.0,37954.0
2003,manganese,65.80968280467445,599.0,39420.0
2004,manganese,38.22018348623853,1090.0,41660.0
2005,manganese,61.87078651685393,712.0,44052.0
2006,manganese,57.7925,800.0,46234.0
2007,manganese,40.31596638655462,1190.0,47976.0
2008,manganese,20.37731092436975,2380.0,48498.0
2009,manganese,34.3963503649635,1370.0,47123.0
2010,manganese,32.38,1500.0,48570.0
2011,manganese,34.21369863013699,1460.0,49952.0
2012,manganese,36.88928571428571,1400.0,51645.0
2013,manganese,44.73529411764706,1190.0,53235.0
2014,manganese,41.42406015037594,1330.0,55094.0
2015,manganese,49.8219298245614,1140.0,56797.0
2016,manganese,62.96847826086957,920.0,57931.0
2017,manganese,42.254929577464786,1420.0,60002.0
2018,manganese,41.88333333333333,1500.0,62825.0
2019,manganese,50.13153846153846,1300.0,65171.0
2020,manganese,58.03063063063063,1110.0,64414.0
2021,manganese,50.24929577464789,1420.0,71354.0
2022,manganese,38.9605,2000.0,77921.0
1929,mercury,0.2423728813559322,3540.0,858.0
1930,mercury,0.22395209580838324,3340.0,748.0
1931,mercury,0.24624505928853754,2530.0,623.0
1932,mercury,0.2833333333333333,1680.0,476.0
1933,mercury,0.26453488372093026,1720.0,455.0
1934,mercury,0.2467289719626168,2140.0,528.0
1935,mercury,0.2789473684210526,2090.0,583.0
1936,mercury,0.2853448275862069,2320.0,662.0
1937,mercury,0.27519083969465646,2620.0,721.0
1938,mercury,0.30684931506849317,2190.0,672.0
1939,mercury,0.23609271523178807,3020.0,713.0
1940,mercury,0.15185185185185185,5130.0,779.0
1941,mercury,0.18044692737430168,5370.0,969.0
1942,mercury,0.21596491228070175,5700.0,1231.0
1943,mercury,0.2623674911660777,5660.0,1485.0
1944,mercury,0.4728862973760933,3430.0,1622.0
1945,mercury,0.4166240409207161,3910.0,1629.0
1946,mercury,0.5645614035087719,2850.0,1609.0
1947,mercury,0.7127572016460906,2430.0,1732.0
1948,mercury,0.8432432432432433,2220.0,1872.0
1949,mercury,0.7939130434782609,2300.0,1826.0
1950,mercury,0.8377118644067797,2360.0,1977.0
1951,mercury,0.3685245901639344,6100.0,2248.0
1952,mercury,0.40484429065743943,5780.0,2340.0
1953,mercury,0.4355357142857143,5600.0,2439.0
1954,mercury,0.3135593220338983,7670.0,2405.0
1955,mercury,0.3057007125890736,8420.0,2574.0
1956,mercury,0.3542440318302387,7540.0,2671.0
1957,mercury,0.3865921787709497,7160.0,2768.0
1958,mercury,0.4161144578313253,6640.0,2763.0
1959,mercury,0.4462121212121212,6600.0,2945.0
1960,mercury,0.4911620294599018,6110.0,3001.0
1961,mercury,0.5340314136125655,5730.0,3060.0
1962,mercury,0.5832432432432433,5550.0,3237.0
1963,mercury,0.6121818181818182,5500.0,3367.0
1964,mercury,0.3905805038335159,9130.0,3566.0
1965,mercury,0.2300602409638554,16600.0,3819.0
1966,mercury,0.323203125,12800.0,4137.0
1967,mercury,0.30471830985915493,14200.0,4327.0
1968,mercury,0.30232258064516127,15500.0,4686.0
1969,mercury,0.3414285714285714,14700.0,5019.0
1970,mercury,0.4434745762711864,11800.0,5233.0
1971,mercury,0.661438679245283,8480.0,5609.0
1972,mercury,0.9625592417061611,6330.0,6093.0
1973,mercury,0.8102409638554217,8300.0,6725.0
1974,mercury,0.8842105263157894,8170.0,7224.0
1975,mercury,1.6995642701525056,4590.0,7801.0
1976,mercury,2.440340909090909,3520.0,8590.0
1977,mercury,2.3984771573604062,3940.0,9450.0
1978,mercury,2.3737078651685395,4450.0,10563.0
1979,mercury,1.4321472392638037,8150.0,11672.0
1980,mercury,1.110353982300885,11300.0,12547.0
1981,mercury,1.1619166666666667,12000.0,13943.0
1982,mercury,1.3332407407407407,10800.0,14399.0
1983,mercury,1.6586096256684493,9350.0,15508.0
1984,mercury,1.8728070175438596,9120.0,17080.0
1985,mercury,2.0168514412416854,9020.0,18192.0
1986,mercury,2.818962962962963,6750.0,19028.0
1987,mercury,2.3329054842473744,8570.0,19993.0
1988,mercury,2.196094552929085,9730.0,21368.0
1989,mercury,2.7311377245508983,8350.0,22805.0
1990,mercury,3.296680497925311,7230.0,23835.0
1991,mercury,6.842253521126761,3550.0,24290.0
1992,mercury,4.3457191780821915,5840.0,25379.0
1993,mercury,4.870609981515711,5410.0,26350.0
1994,mercury,4.904255319148936,5640.0,27660.0
1995,mercury,3.9913649025069637,7180.0,28658.0
1996,mercury,3.9436100131752307,7590.0,29932.0
1997,mercury,6.787041036717063,4630.0,31424.0
1998,mercury,8.083251231527093,4060.0,32818.0
1999,mercury,8.492610837438423,4060.0,34480.0
2000,mercury,8.066666666666666,4500.0,36300.0
2001,mercury,8.244444444444444,4500.0,37100.0
2002,mercury,8.434222222222223,4500.0,37954.0
2003,mercury,7.995943204868154,4930.0,39420.0
2004,mercury,2.4946107784431137,16700.0,41660.0
2005,mercury,1.8509243697478992,23800.0,44052.0
2006,mercury,2.6880232558139534,17200.0,46234.0
2007,mercury,2.9798757763975154,16100.0,47976.0
2008,mercury,2.7872413793103448,17400.0,48498.0
2009,mercury,2.7082183908045976,17400.0,47123.0
2010,mercury,1.779120879120879,27300.0,48570.0
2011,mercury,0.975625,51200.0,49952.0
2012,mercury,0.6904411764705882,74800.0,51645.0
2013,mercury,0.5377272727272727,99000.0,53235.0
2014,mercury,0.6253575482406356,88100.0,55094.0
2015,mercury,1.0088277087033748,56300.0,56797.0
2016,mercury,1.1993995859213251,48300.0,57931.0
2017,mercury,1.6713649025069637,35900.0,60002.0
2018,mercury,1.6576517150395778,37900.0,62825.0
1929,mica,9.00314795383001,95.3,858.0
1930,mica,14.496124031007751,51.6,748.0
1931,mica,10.113636363636363,61.6,623.0
1932,mica,10.696629213483146,44.5,476.0
1933,mica,10.17897091722595,44.7,455.0
1934,mica,9.513513513513514,55.5,528.0
1935,mica,17.82874617737003,32.7,583.0
1936,mica,21.015873015873016,31.5,662.0
1937,mica,21.205882352941178,34.0,721.0
1938,mica,17.872340425531913,37.6,672.0
1939,mica,17.305825242718445,41.2,713.0
1940,mica,19.475,40.0,779.0
1941,mica,24.910025706940875,38.9,969.0
1942,mica,31.726804123711343,38.8,1231.0
1943,mica,34.94117647058823,42.5,1485.0
1944,mica,40.55,40.0,1622.0
1945,mica,38.32941176470588,42.5,1629.0
1946,mica,35.99552572706935,44.7,1609.0
1947,mica,34.161735700197234,50.7,1732.0
1948,mica,33.974591651542646,55.1,1872.0
1949,mica,32.09138840070299,56.9,1826.0
1950,mica,32.95,60.0,1977.0
1951,mica,37.21854304635762,60.4,2248.0
1952,mica,37.142857142857146,63.0,2340.0
1953,mica,38.530805687203795,63.3,2439.0
1954,mica,35.68249258160237,67.4,2405.0
1955,mica,37.74193548387097,68.2,2574.0
1956,mica,35.42440318302387,75.4,2671.0
1957,mica,39.71305595408895,69.7,2768.0
1958,mica,44.208,62.5,2763.0
1959,mica,50.60137457044673,58.2,2945.0
1960,mica,52.46503496503496,57.2,3001.0
1961,mica,52.30769230769231,58.5,3060.0
1962,mica,51.6267942583732,62.7,3237.0
1963,mica,52.527301092043686,64.1,3367.0
1964,mica,54.35975609756098,65.6,3566.0
1965,mica,57.77609682299547,66.1,3819.0
1966,mica,61.83856502242152,66.9,4137.0
1967,mica,66.16207951070336,65.4,4327.0
1968,mica,66.75213675213675,70.2,4686.0
1969,mica,70.59071729957806,71.1,5019.0
1970,mica,76.84287812041117,68.1,5233.0
1971,mica,73.12907431551498,76.7,5609.0
1972,mica,81.24,75.0,6093.0
1973,mica,88.37056504599212,76.1,6725.0
1974,mica,75.4070981210856,95.8,7224.0
1975,mica,87.16201117318435,89.5,7801.0
1976,mica,87.8323108384458,97.8,8590.0
1977,mica,87.5,108.0,9450.0
1978,mica,86.58196721311475,122.0,10563.0
1979,mica,85.1970802919708,137.0,11672.0
1980,mica,84.77702702702703,148.0,12547.0
1981,mica,85.01829268292683,164.0,13943.0
1982,mica,77.83243243243243,185.0,14399.0
1983,mica,97.53459119496856,159.0,15508.0
1984,mica,106.08695652173913,161.0,17080.0
1985,mica,106.3859649122807,171.0,18192.0
1986,mica,97.57948717948717,195.0,19028.0
1987,mica,100.97474747474747,198.0,19993.0
1988,mica,98.47004608294931,217.0,21368.0
1989,mica,102.72522522522523,222.0,22805.0
1990,mica,106.88340807174887,223.0,23835.0
1991,mica,105.15151515151516,231.0,24290.0
1992,mica,98.36821705426357,258.0,25379.0
1993,mica,89.93174061433447,293.0,26350.0
1994,mica,91.58940397350993,302.0,27660.0
1995,mica,113.27272727272727,253.0,28658.0
1996,mica,91.8159509202454,326.0,29932.0
1997,mica,93.24629080118694,337.0,31424.0
1998,mica,109.39333333333333,300.0,32818.0
1999,mica,104.80243161094225,329.0,34480.0
2000,mica,108.35820895522389,335.0,36300.0
2001,mica,117.40506329113924,316.0,37100.0
2002,mica,108.75071633237822,349.0,37954.0
2003,mica,98.55,400.0,39420.0
2004,mica,116.36871508379889,358.0,41660.0
2005,mica,124.44067796610169,354.0,44052.0
2006,mica,139.25903614457832,332.0,46234.0
2007,mica,130.3695652173913,368.0,47976.0
2008,mica,94.72265625,512.0,48498.0
2009,mica,83.84875444839858,562.0,47123.0
2010,mica,66.44322845417237,731.0,48570.0
2011,mica,81.35504885993485,614.0,49952.0
2012,mica,81.97619047619048,630.0,51645.0
2013,mica,89.62121212121212,594.0,53235.0
2014,mica,83.47575757575757,660.0,55094.0
2015,mica,92.20292207792208,616.0,56797.0
2016,mica,89.3996913580247,648.0,57931.0
2017,mica,85.59486447931526,701.0,60002.0
2018,mica,83.43293492695884,753.0,62825.0
2019,mica,104.44070512820512,624.0,65171.0
2020,mica,95.42814814814815,675.0,64414.0
2021,mica,111.14330218068535,642.0,71354.0
2022,mica,105.87092391304348,736.0,77921.0
1929,molybdenum,0.7660714285714286,1120.0,858.0
1930,molybdenum,0.608130081300813,1230.0,748.0
1931,molybdenum,0.6627659574468086,940.0,623.0
1932,molybdenum,0.425,1120.0,476.0
1933,molybdenum,0.2708333333333333,1680.0,455.0
1934,molybdenum,0.3363057324840764,1570.0,528.0
1935,molybdenum,0.37133757961783437,1570.0,583.0
1936,molybdenum,0.4472972972972973,1480.0,662.0
1937,molybdenum,0.4743421052631579,1520.0,721.0
1938,molybdenum,0.4280254777070064,1570.0,672.0
1939,molybdenum,0.46907894736842104,1520.0,713.0
1940,molybdenum,0.5025806451612903,1550.0,779.0
1941,molybdenum,0.6375,1520.0,969.0
1942,molybdenum,0.7742138364779875,1590.0,1231.0
1943,molybdenum,0.9054878048780488,1640.0,1485.0
1944,molybdenum,0.9321839080459771,1740.0,1622.0
1945,molybdenum,0.9526315789473684,1710.0,1629.0
1946,molybdenum,0.8938888888888888,1800.0,1609.0
1947,molybdenum,0.946448087431694,1830.0,1732.0
1948,molybdenum,1.0010695187165775,1870.0,1872.0
1949,molybdenum,0.8695238095238095,2100.0,1826.0
1950,molybdenum,0.9195348837209303,2150.0,1977.0
1951,molybdenum,0.9731601731601731,2310.0,2248.0
1952,molybdenum,0.9957446808510638,2350.0,2340.0
1953,molybdenum,1.0078512396694215,2420.0,2439.0
1954,molybdenum,0.9431372549019608,2550.0,2405.0
1955,molybdenum,1.001556420233463,2570.0,2574.0
1956,molybdenum,0.981985294117647,2720.0,2671.0
1957,molybdenum,0.9712280701754386,2850.0,2768.0
1958,molybdenum,0.9366101694915254,2950.0,2763.0
1959,molybdenum,0.9751655629139073,3020.0,2945.0
1960,molybdenum,0.9871710526315789,3040.0,3001.0
1961,molybdenum,0.9473684210526315,3230.0,3060.0
1962,molybdenum,0.9779456193353474,3310.0,3237.0
1963,molybdenum,1.0203030303030303,3300.0,3367.0
1964,molybdenum,1.015954415954416,3510.0,3566.0
1965,molybdenum,1.0434426229508196,3660.0,3819.0
1966,molybdenum,1.1396694214876033,3630.0,4137.0
1967,molybdenum,1.1600536193029491,3730.0,4327.0
1968,molybdenum,1.2234986945169712,3830.0,4686.0
1969,molybdenum,1.2642317380352646,3970.0,5019.0
1970,molybdenum,1.3417948717948718,3900.0,5233.0
1971,molybdenum,1.3987531172069825,4010.0,5609.0
1972,molybdenum,1.558312020460358,3910.0,6093.0
1973,molybdenum,1.7377260981912144,3870.0,6725.0
1974,molybdenum,1.5435897435897437,4680.0,7224.0
1975,molybdenum,1.24816,6250.0,7801.0
1976,molybdenum,1.198047419804742,7170.0,8590.0
1977,molybdenum,0.883177570093458,10700.0,9450.0
1978,molybdenum,0.5203448275862069,20300.0,10563.0
1979,molybdenum,0.22886274509803922,51000.0,11672.0
1980,molybdenum,0.606135265700483,20700.0,12547.0
1981,molybdenum,0.9888652482269503,14100.0,13943.0
1982,molybdenum,1.5963414634146342,9020.0,14399.0
1983,molybdenum,1.9264596273291925,8050.0,15508.0
1984,molybdenum,2.175796178343949,7850.0,17080.0
1985,molybdenum,2.540782122905028,7160.0,18192.0
1986,molybdenum,3.010759493670886,6320.0,19028.0
1987,molybdenum,3.12390625,6400.0,19993.0
1988,molybdenum,2.811578947368421,7600.0,21368.0
1989,molybdenum,3.0734501347708894,7420.0,22805.0
1990,molybdenum,3.789348171701113,6290.0,23835.0
1991,molybdenum,4.626666666666667,5250.0,24290.0
1992,molybdenum,5.222016460905349,4860.0,25379.0
1993,molybdenum,5.1065891472868215,5160.0,26350.0
1994,molybdenum,2.6342857142857143,10500.0,27660.0
1995,molybdenum,1.6470114942528735,17400.0,28658.0
1996,molybdenum,3.5889688249400478,8340.0,29932.0
1997,molybdenum,3.3182682154171066,9470.0,31424.0
1998,molybdenum,4.375733333333334,7500.0,32818.0
1999,molybdenum,5.894017094017094,5850.0,34480.0
2000,molybdenum,6.447602131438721,5630.0,36300.0
2001,molybdenum,7.148362235067437,5190.0,37100.0
2002,molybdenum,4.583816425120773,8280.0,37954.0
2003,molybdenum,3.340677966101695,11800.0,39420.0
2004,molybdenum,1.135149863760218,36700.0,41660.0
2005,molybdenum,0.628416547788873,70100.0,44052.0
2006,molybdenum,0.8467765567765567,54600.0,46234.0
2007,molybdenum,0.7182035928143713,66800.0,47976.0
2008,molybdenum,0.7698095238095238,63000.0,48498.0
2009,molybdenum,1.8264728682170543,25800.0,47123.0
2010,molybdenum,1.3956896551724138,34800.0,48570.0
2011,molybdenum,1.4563265306122448,34300.0,49952.0
2012,molybdenum,1.837900355871886,28100.0,51645.0
2013,molybdenum,2.3246724890829693,22900.0,53235.0
2014,molybdenum,2.1354263565891474,25800.0,55094.0
2015,molybdenum,3.761390728476821,15100.0,56797.0
2016,molybdenum,4.022986111111111,14400.0,57931.0
2017,molybdenum,3.3150276243093924,18100.0,60002.0
2018,molybdenum,2.3268518518518517,27000.0,62825.0
2019,molybdenum,2.4592830188679247,26500.0,65171.0
2020,molybdenum,3.2368844221105526,19900.0,64414.0
2021,molybdenum,2.021359773371105,35300.0,71354.0
2022,molybdenum,1.8821497584541063,41400.0,77921.0
1929,nasul,142.52491694352162,6.02,858.0
1930,nasul,107.31707317073172,6.97,748.0
1931,nasul,92.70833333333334,6.72,623.0
1932,nasul,66.11111111111111,7.2,476.0
1933,nasul,78.3132530120482,5.81,455.0
1934,nasul,53.822629969418955,9.81,528.0
1935,nasul,62.553648068669524,9.32,583.0
1936,nasul,91.94444444444444,7.2,662.0
1937,nasul,67.38317757009347,10.7,721.0
1938,nasul,81.95121951219512,8.2,672.0
1939,nasul,86.21523579201936,8.27,713.0
1940,nasul,85.51042810098794,9.11,779.0
1941,nasul,106.36663007683865,9.11,969.0
1942,nasul,119.5145631067961,10.3,1231.0
1943,nasul,137.5,10.8,1485.0
1944,nasul,153.0188679245283,10.6,1622.0
1945,nasul,158.15533980582524,10.3,1629.0
1946,nasul,170.4449152542373,9.44,1609.0
1947,nasul,184.45154419595312,9.39,1732.0
1948,nasul,130.9090909090909,14.3,1872.0
1949,nasul,103.74999999999999,17.6,1826.0
1950,nasul,122.03703703703704,16.2,1977.0
1951,nasul,172.92307692307693,13.0,2248.0
1952,nasul,165.95744680851064,14.1,2340.0
1953,nasul,162.6,15.0,2439.0
1954,nasul,161.40939597315435,14.9,2405.0
1955,nasul,149.65116279069767,17.2,2574.0
1956,nasul,128.41346153846155,20.8,2671.0
1957,nasul,129.95305164319248,21.3,2768.0
1958,nasul,126.74311926605505,21.8,2763.0
1959,nasul,138.26291079812205,21.3,2945.0
1960,nasul,142.9047619047619,21.0,3001.0
1961,nasul,143.66197183098592,21.3,3060.0
1962,nasul,147.13636363636363,22.0,3237.0
1963,nasul,153.74429223744292,21.9,3367.0
1964,nasul,167.41784037558685,21.3,3566.0
1965,nasul,180.9952606635071,21.1,3819.0
1966,nasul,211.07142857142856,19.6,4137.0
1967,nasul,223.04123711340208,19.4,4327.0
1968,nasul,253.2972972972973,18.5,4686.0
1969,nasul,250.95,20.0,5019.0
1970,nasul,259.05940594059405,20.2,5233.0
1971,nasul,318.6931818181818,17.6,5609.0
1972,nasul,340.391061452514,17.9,6093.0
1973,nasul,353.94736842105266,19.0,6725.0
1974,nasul,273.6363636363636,26.4,7224.0
1975,nasul,170.70021881838073,45.7,7801.0
1976,nasul,158.19521178637203,54.3,8590.0
1977,nasul,186.02362204724412,50.8,9450.0
1978,nasul,207.93307086614175,50.8,10563.0
1979,nasul,190.09771986970685,61.4,11672.0
1980,nasul,182.36918604651163,68.8,12547.0
1981,nasul,175.82597730138716,79.3,13943.0
1982,nasul,157.36612021857923,91.5,14399.0
1983,nasul,150.85603112840468,102.8,15508.0
1984,nasul,168.27586206896552,101.5,17080.0
1985,nasul,178.87905604719762,101.7,18192.0
1986,nasul,200.50579557428873,94.9,19028.0
1987,nasul,205.47790339157245,97.3,19993.0
1988,nasul,245.89182968929802,86.9,21368.0
1989,nasul,248.96288209606988,91.6,22805.0
1990,nasul,264.5394006659268,90.1,23835.0
1991,nasul,274.15349887133186,88.6,24290.0
1992,nasul,276.1588683351469,91.9,25379.0
1993,nasul,344.44444444444446,76.5,26350.0
1994,nasul,340.64039408866995,81.2,27660.0
1995,nasul,339.14792899408286,84.5,28658.0
1996,nasul,336.6929133858267,88.9,29932.0
1997,nasul,317.73508594539936,98.9,31424.0
1998,nasul,260.46031746031747,126.0,32818.0
